,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
2836,3295326797,"(25.6560474, 45.6298821)",25.6560474,45.6298821,0.00027353817163599685,0.0009157509157509158,7.319659547609112e-09,0.021575341785245804,0.02675432786113164,0.02686041258242281,107.71638695935187
2837,3260566028,"(25.6564903, 45.630242)",25.6564903,45.630242,0.00020140865447309823,0.0006105006105006105,8.978726497886616e-12,0.0200673733602227,0.0,0.0,111.14680231596981
2838,3363995851,"(25.5821103, 45.7487726)",25.5821103,45.7487726,0.00027537386389308644,0.0009157509157509158,5.028244393635724e-18,0.01630322961159992,0.000609102517499464,0.0006091025174994641,114.34293255122081
2839,3363995853,"(25.5817868, 45.7490498)",25.5817868,45.7490498,0.0003040967017641652,0.0009157509157509158,1.0611772462439337e-17,0.016574524430438945,0.0,0.0,125.04893969461152
2840,3371794279,"(25.5725041, 45.6370294)",25.5725041,45.6370294,0.00016794578317298539,0.0006105006105006105,-6.374012027660681e-17,0.020155506230591556,0.0,0.0,114.78385800122342
2841,3415949824,"(25.5954137, 45.6462293)",25.5954137,45.6462293,0.00022035275626120909,0.0009157509157509158,5.1686971036062234e-17,0.02540444435887676,0.03356033244812459,0.0332771610634203,131.8514673582605
2842,9708847802,"(25.5780128, 45.6582655)",25.5780128,45.6582655,0.0004850745818810336,0.0018315018315018315,4.567564282838087e-16,0.026173767317720385,0.0012169001481978582,0.0012169001481978582,102.32768504559841
2843,3459373408,"(25.5770727, 45.6589299)",25.5770727,45.6589299,0.00018665052675633152,0.0006105006105006105,1.441836428048658e-16,0.025503583070108662,0.0,0.0,106.5737556116144
2844,3471711638,"(25.5670389, 45.6648086)",25.5670389,45.6648086,0.00035712120480768254,0.0018315018315018315,1.3014914505404736e-16,0.022256741510386945,0.004553826475646207,0.004675867024785601,120.30100630165684
2845,10045682264,"(25.5666584, 45.6646497)",25.5666584,45.6646497,0.00027374784423059604,0.001221001221001221,4.9184041750426e-17,0.021775238021894364,0.003473852599431921,0.0035846308413102256,120.55895363726803
2846,3474036145,"(25.5771364, 45.6621134)",25.5771364,45.6621134,0.00034357919697544247,0.0018315018315018315,2.9948559448383753e-16,0.025773752432589777,0.03468047489663166,0.03467121998372014,108.20385736507424
2847,3615172430,"(25.6183795, 45.686469)",25.6183795,45.686469,0.0003129851517579912,0.0009157509157509158,1.8249620157904736e-17,0.018601584249993294,0.0018229268610948,0.0018229268610948,130.69027632728455
2848,7981651889,"(25.6191491, 45.6863149)",25.6191491,45.6863149,0.0001790768954663282,0.0006105006105006105,6.366977553864603e-18,0.018261069045920734,0.0,0.0,114.3096343216353
2849,3615172433,"(25.6184401, 45.6865907)",25.6184401,45.6865907,0.0003312221054325689,0.0009157509157509158,6.846000022279172e-18,0.01826158239240218,0.00182423174789587,0.00182423174789587,118.59479417143915
2850,4518057378,"(25.6183917, 45.6866598)",25.6183917,45.6866598,0.00032779784851239046,0.0006105006105006105,-9.975796071832983e-19,0.01793319251910241,0.001824884191296405,0.001824884191296405,114.81887237243994
2851,3674455239,"(25.6162859, 45.6707722)",25.6162859,45.6707722,0.0002883573826923508,0.0009157509157509158,3.803514755260167e-10,0.022858850808348315,0.022625763305318167,0.023109717095881225,120.78903007015532
2852,3674467604,"(25.6162439, 45.6705659)",25.6162439,45.6705659,0.0002924180215648788,0.0009157509157509158,1.1865346548661216e-10,0.024088430120809474,0.0039435950549816965,0.003936163850285985,113.52670588787731
2853,9819920806,"(25.6118158, 45.6713879)",25.6118158,45.6713879,0.00029186922602261896,0.0009157509157509158,1.1865132437907548e-10,0.024317649654556697,0.02225633858623066,0.02274398373396468,101.996916209716
2854,3674467597,"(25.6165014, 45.6704927)",25.6165014,45.6704927,0.0002928957978672659,0.0009157509157509158,1.5764093052313357e-11,0.02299169559966185,0.0028869851653005995,0.002898328346801629,136.43433583197807
2855,3674467603,"(25.6166226, 45.6705473)",25.6166226,45.6705473,0.0002951212594889665,0.0009157509157509158,4.909072199385074e-12,0.02247356795264467,0.0028876376087011344,0.002898980790202164,105.21996437072671
2856,6476572957,"(25.616316, 45.6705124)",25.616316,45.6705124,0.00029472843343885833,0.0009157509157509158,3.694971092896486e-11,0.023520303477724405,0.00394424749838223,0.003936816293686519,129.5468085982412
2857,3678512037,"(25.5830281, 45.6847228)",25.5830281,45.6847228,0.00023322632951242863,0.0009157509157509158,1.3296599172004628e-18,0.024730352972535417,0.046966085768954925,0.04708766742163693,97.50934808371909
2858,3678512038,"(25.5825566, 45.6849923)",25.5825566,45.6849923,0.00024702693378866165,0.0009157509157509158,2.487817844316428e-17,0.02516724776311477,0.008487733091707627,0.008476167951358762,64.66240430824426
2859,3678512039,"(25.5826426, 45.6850008)",25.5826426,45.6850008,0.0002562516615852676,0.0009157509157509158,4.603419741279635e-18,0.02454793356051717,0.008488385535108165,0.008476820394759305,98.17377881591138
2860,3678512042,"(25.5823058, 45.6851143)",25.5823058,45.6851143,0.0002886117258828979,0.0009157509157509158,7.402073571106679e-17,0.024763725995790162,0.05650806473417065,0.05681224310041108,92.734601020387
2861,5320586774,"(25.5821861, 45.6845934)",25.5821861,45.6845934,0.00027549671521787247,0.0015262515262515263,2.0012088934816863e-17,0.02535743985962971,0.06332789939049671,0.06361824138541684,114.89141403598985
2862,3678512071,"(25.5822874, 45.6851735)",25.5822874,45.6851735,0.0005704350119068973,0.001221001221001221,2.427255512765195e-16,0.02539411621862797,0.05681145091541943,0.05711562928165985,110.2108890267011
2863,9647753760,"(25.5748645, 45.6882517)",25.5748645,45.6882517,0.0002886117258828979,0.0006105006105006105,7.42624459742199e-17,0.024762782018799157,0.0,0.0,109.09491476941726
2864,3711524780,"(25.5897467, 45.6733049)",25.5897467,45.6733049,0.00037202256336930396,0.0009157509157509158,1.9793990185099446e-12,0.027459144530335787,0.07232808328766736,0.0724980892728984,121.2962872419515
2865,3711524771,"(25.5896539, 45.6730222)",25.5896539,45.6730222,0.00034129822402877456,0.0009157509157509158,2.5050803139326617e-14,0.025475178856774007,0.05384749610985385,0.05396384997530035,118.06779606203834
2866,3711524774,"(25.589483, 45.6731887)",25.589483,45.6731887,0.00034469128625572854,0.0009157509157509158,1.9206388897825838e-13,0.02684413521872302,0.053844886336251715,0.05396124020169821,116.66538418211812
2867,3711526502,"(25.5895712, 45.6732856)",25.5895712,45.6732856,0.00035117300976975004,0.0009157509157509158,6.167429883616027e-13,0.02758671504212527,0.05384423389285118,0.05396058775829767,116.48054234530449
2868,3729776656,"(25.5667728, 45.6651073)",25.5667728,45.6651073,0.00015278485740138838,0.0006105006105006105,-5.299005150681279e-18,0.02075702855994267,0.0,0.0,114.04529356892267
2869,3729784853,"(25.5675265, 45.6654044)",25.5675265,45.6654044,0.00032822749941612667,0.0018315018315018315,1.1610840999380716e-16,0.022092038232260237,0.002243321378650847,0.0021767822578891327,115.28627906513273
2870,3729785357,"(25.5688738, 45.6652059)",25.5688738,45.6652059,0.00015298821742848527,0.0006105006105006105,4.3467849959488306e-17,0.02167887969417744,0.0,0.0,131.33339601732726
2871,3779147359,"(25.5996023, 45.6861775)",25.5996023,45.6861775,0.00018645188568930618,0.0006105006105006105,8.474379684153028e-17,0.01883009646223226,0.0,0.0,119.58799999736534
2872,3779147363,"(25.6012197, 45.6872505)",25.6012197,45.6872505,0.00018645188568930618,0.0006105006105006105,8.873927927342625e-17,0.01883009646223226,0.0,0.0,113.13539265569769
2873,3779148736,"(25.6030625, 45.6875054)",25.6030625,45.6875054,0.00017116638222727183,0.0006105006105006105,5.669992555963943e-16,0.019568629492537362,0.0,0.0,117.42437783948161
2874,11003375299,"(25.6168397, 45.6861033)",25.6168397,45.6861033,0.00017154774883737652,0.0006105006105006105,2.2385466735647403e-16,0.019320004455533456,0.0,0.0,87.49598589375977
2875,3909560256,"(25.6563024, 45.6290361)",25.6563024,45.6290361,4.612518352521935e-05,0.0006105006105006105,-4.0285560212432005e-20,0.0,0.0,0.0,115.06296654862486
2876,4171185893,"(25.5598607, 45.6658641)",25.5598607,45.6658641,0.00027064241904710634,0.0018315018315018315,-4.945177053250955e-16,0.02041136070545987,0.001762361391933006,0.0018496348064573256,96.42767003407779
2877,4171185894,"(25.5597426, 45.6651017)",25.5597426,45.6651017,0.0003058972582270425,0.0018315018315018315,-5.495571267346146e-16,0.020831445597833707,0.0023028763332363263,0.0023975372591784807,99.73714928550125
2878,5319823511,"(25.5565872, 45.6660366)",25.5565872,45.6660366,0.00012295003325781445,0.0009157509157509158,-1.6321156789557036e-16,0.020001476861770846,5.823547424099007e-05,5.0858545610454007e-05,106.39500755923268
2879,5319851683,"(25.5607283, 45.6658091)",25.5607283,45.6658091,0.0003031755033206779,0.0018315018315018315,-8.377260691854866e-16,0.02001663808674433,0.001308009350339963,0.0013945914578071068,119.31655534338809
