,Unnamed: 0,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
353,353,2849815543,"(25.5874212, 45.6505508)",25.5874212,45.6505508,0.17932364856073277,0.2222222222222222,6.3807164656649876e-15,0.8854258526711876,0.1543133286461992,0.15588829249929856,0.7581485286367208
354,354,6390288476,"(25.610565, 45.6552715)",25.610565,45.6552715,0.30571045770739114,0.5555555555555556,3.5236599947136917e-08,0.9038262047443928,0.03706535936972416,0.037175979807132525,0.8158482836333762
355,355,252948258,"(25.6049869, 45.6478283)",25.6049869,45.6478283,0.23567709968774986,0.4444444444444445,8.652634786315252e-13,0.8606614255508495,0.060153135866788755,0.06054930753152568,0.6513339626508443
356,356,254344959,"(25.6048201, 45.6476085)",25.6048201,45.6476085,0.14832353934488368,0.2222222222222222,9.946178665883794e-13,0.8433865058159086,0.035841761280814975,0.03696838130462038,0.7812219210808279
357,357,252948259,"(25.6051866, 45.6477641)",25.6051866,45.6477641,0.17156755322219433,0.4444444444444445,2.3210001134753283e-12,0.8485797306760479,0.06892353200006368,0.0702809316528319,0.6884052021874042
358,358,252948260,"(25.6081755, 45.6483196)",25.6081755,45.6483196,0.3553021525375335,0.6666666666666667,6.580289455220778e-12,0.8394913283750881,0.08578118525504222,0.08679302785314395,0.5461072505688032
359,359,2919343864,"(25.6078595, 45.6489899)",25.6078595,45.6489899,0.08823962049251849,0.2222222222222222,2.0535065501219064e-12,0.8182566108614499,0.00952454317713042,0.009993612526685939,0.7014373365165998
360,360,262683085,"(25.6087924, 45.6476602)",25.6087924,45.6476602,0.3420604205776815,0.4444444444444445,3.865379931743294e-12,0.8210989524514201,0.0409476194281739,0.040762954070970844,0.5770507824281957
361,361,262132792,"(25.6098875, 45.6486049)",25.6098875,45.6486049,0.36846649143023885,0.5555555555555556,1.4943002038195265e-11,0.8321296362072113,0.05404568394712001,0.05466646062578553,0.5583299267027754
362,362,252950980,"(25.6156567, 45.6410736)",25.6156567,45.6410736,0.18606022516676549,0.3333333333333333,1.6318654159858312e-10,0.7657582404811383,0.004763099677926105,0.005398949157797384,0.571404451549942
363,363,263337839,"(25.6160846, 45.6403135)",25.6160846,45.6403135,0.3355322789794193,0.5555555555555556,1.673864504758398e-10,0.7555397890150234,0.005282957337927081,0.0056915233660219345,0.9053102164829333
364,364,252951681,"(25.6166834, 45.6392516)",25.6166834,45.6392516,0.33975532598539093,0.5555555555555556,3.2497433247173724e-10,0.7746256374083405,0.07239329695164544,0.059809353085124695,0.7144393943868602
365,365,2280577145,"(25.6164394, 45.6395332)",25.6164394,45.6395332,0.3381335461267361,0.5555555555555556,2.1362291964570274e-10,0.7596555699668559,0.008701728114733829,0.008500239979833677,0.6100763470343338
366,366,255878517,"(25.6158355, 45.6387798)",25.6158355,45.6387798,0.33474329927016505,0.5555555555555556,2.4543441517627e-10,0.7631695152054805,0.060668520830974806,0.048245913339141154,0.6654553297032785
367,367,252953725,"(25.6129779, 45.6395293)",25.6129779,45.6395293,0.3821690600489967,0.4444444444444445,3.242181840626109e-10,0.7650080909084318,0.021665696665547872,0.023170857998787306,0.7343040248197563
368,368,2280577126,"(25.6128721, 45.6396294)",25.6128721,45.6396294,0.4277149822314965,0.5555555555555556,5.995162609219422e-10,0.7793556685788638,0.036830080003106586,0.0393608493069108,0.556294682126882
369,369,252953781,"(25.613687, 45.6390101)",25.613687,45.6390101,0.4161176409423086,0.5555555555555556,2.9785913945105946e-10,0.7539781870194888,0.024136348721776304,0.01999079644109965,0.5315034901876704
370,370,252953783,"(25.6148461, 45.6382417)",25.6148461,45.6382417,0.4624478183355394,0.7777777777777777,3.555551197644424e-10,0.744779303718775,0.06086950388204674,0.04804741049521896,0.7731744871626537
371,371,255878489,"(25.6131333, 45.63857)",25.6131333,45.63857,0.3586564108660018,0.5555555555555556,2.7671464686091725e-10,0.7477427637225076,0.02264437348697424,0.011250662329448895,0.7626614131816914
372,372,255878499,"(25.6154493, 45.6376884)",25.6154493,45.6376884,0.43828064866606875,0.7777777777777777,3.1161523888347735e-10,0.73359543525155,0.012417166712894386,0.012415472825181312,0.8761839817528622
373,373,255878486,"(25.6154016, 45.6385371)",25.6154016,45.6385371,0.33595644504332095,0.5555555555555556,2.474510052625348e-10,0.7529281531209824,0.05995585715046423,0.04744506546752992,0.8509987508561405
374,374,252955343,"(25.6087973, 45.6514673)",25.6087973,45.6514673,0.26015162656551855,0.2222222222222222,5.646698642484797e-09,0.9047337074987563,0.6125775616962378,0.6169463303035834,0.9584015648050148
375,375,1935988197,"(25.6088079, 45.6511676)",25.6088079,45.6511676,0.3424831145439354,0.2222222222222222,1.7751363097644475e-09,0.9009297714881499,0.10484353276632259,0.10607165417659926,0.8806164553338284
376,376,11328830921,"(25.6101853, 45.6514417)",25.6101853,45.6514417,0.3424831145439354,0.2222222222222222,1.77513631210949e-09,0.9009759682767607,0.6645257999574956,0.6687242758575954,0.5793357435931896
377,377,252955488,"(25.6190863, 45.6483985)",25.6190863,45.6483985,0.236134386058852,0.3333333333333333,3.683390000839199e-06,0.8221170342181596,0.0711618932147705,0.06906837246185389,0.5785668597997854
378,378,2622096157,"(25.6163469, 45.6506534)",25.6163469,45.6506534,0.12527664457167204,0.2222222222222222,1.1470393023822158e-06,0.8017537055204469,0.06998714756521128,0.06787719804373517,0.7417971856657911
379,379,253075140,"(25.6041144, 45.6511658)",25.6041144,45.6511658,0.33182040093774223,0.5555555555555556,5.805298502097406e-12,0.9355144996982939,0.07142981900920448,0.0718740290904292,0.7135669682552459
380,380,258382107,"(25.6043471, 45.651798)",25.6043471,45.651798,0.3973681269138562,0.5555555555555556,4.892778230751633e-12,0.9378030013254248,0.19000223411836648,0.17279654579650355,0.7889940831960557
381,381,253075182,"(25.6059525, 45.651517)",25.6059525,45.651517,0.3881568578472697,0.6666666666666667,1.1380670370148572e-11,0.9260153889396389,0.026387633021442678,0.02666509349519389,0.4834589652316395
382,382,253991387,"(25.6039678, 45.6507636)",25.6039678,45.6507636,0.32283197660447455,0.4444444444444445,2.367209526628236e-12,0.9170740618312778,0.046460525815378975,0.04662393009049326,0.7412365937703541
383,383,253075178,"(25.6075829, 45.6518433)",25.6075829,45.6518433,0.2774715479403082,0.4444444444444445,9.574791210168412e-12,0.8920638681344728,0.0026689985515375683,0.0027045211661200163,0.7774842228354616
384,384,253075396,"(25.6066288, 45.6516509)",25.6066288,45.6516509,0.3312646940544713,0.4444444444444445,2.3510723535979797e-11,0.9173453760746241,0.014135719164045291,0.014278129953948265,0.8406615208720212
385,385,253075319,"(25.6057768, 45.6522029)",25.6057768,45.6522029,0.3337821000160755,0.5555555555555556,7.228446928627536e-12,0.9002604500234843,0.005967685956753495,0.006036356165084867,0.7159358120662487
386,386,253075324,"(25.6054661, 45.6526827)",25.6054661,45.6526827,0.11145513467122131,0.1111111111111111,2.2553385310781396e-12,0.8758702623664502,0.0,0.0,0.7451450496761143
387,387,253132832,"(25.5623786, 45.6582049)",25.5623786,45.6582049,0.22684206797329126,0.2222222222222222,6.299599283623807e-15,0.69088561804527,0.019974545122736314,0.020161919494598148,0.4765987038433981
388,388,253136067,"(25.5612158, 45.6577728)",25.5612158,45.6577728,0.37231968513442865,0.3333333333333333,6.283744911328273e-15,0.6903156102671576,0.034574344175300295,0.03500143178648052,0.856574452049877
389,389,253132835,"(25.5624756, 45.6580895)",25.5624756,45.6580895,0.3036211339418803,0.2222222222222222,6.300306045040362e-15,0.6873810082674806,0.04952511356182668,0.05007774011562328,0.4532877309808967
390,390,316566127,"(25.5625879, 45.6580844)",25.5625879,45.6580844,0.47504350082098623,0.3333333333333333,6.2325104029186054e-15,0.7274552693499322,0.06379545570982752,0.06164896891493417,0.4935270929117641
391,391,253132838,"(25.5626906, 45.6581487)",25.5626906,45.6581487,0.2266437052425841,0.2222222222222222,6.287023204573874e-15,0.7114657848562568,0.017541564869370162,0.014948778123168104,0.5222838738482032
392,392,9179480459,"(25.5651905, 45.6589271)",25.5651905,45.6589271,0.26936420777225284,0.2222222222222222,6.2745385109612845e-15,0.7158134166214015,0.008795475380646142,0.00896037858620615,0.769364615004914
393,393,253132840,"(25.5626434, 45.6582826)",25.5626434,45.6582826,0.26936420777225284,0.2222222222222222,6.270175451127235e-15,0.7158231371963227,0.020252959191199085,0.01967417086131447,0.7166302735614233
394,394,2312107450,"(25.5624906, 45.6583012)",25.5624906,45.6583012,0.4759876717046466,0.3333333333333333,6.240210527949599e-15,0.7059536484595262,0.032716842363953696,0.03223849263258716,0.8430727614264119
395,395,253133270,"(25.5618049, 45.6598291)",25.5618049,45.6598291,0.40618472153968194,0.3333333333333333,6.292369338697728e-15,0.6964262121812651,0.02281035632656891,0.022224568716296113,0.7483296598052925
396,396,6609077881,"(25.5617578, 45.6600812)",25.5617578,45.6600812,0.376748751045099,0.2222222222222222,6.286622026974329e-15,0.6845468063140006,0.014610520193864837,0.014463103198887219,0.7999957947029845
397,397,441944755,"(25.5568214, 45.6564564)",25.5568214,45.6564564,0.5299814342094863,0.3333333333333333,6.290453011613647e-15,0.6817358802912543,0.03182649259474473,0.032220301403207016,0.6651873509112392
398,398,253137626,"(25.5612125, 45.6563306)",25.5612125,45.6563306,0.15685783947261892,0.1111111111111111,6.227191330430388e-15,0.7164019869664795,0.0,0.0,0.6228001966107696
399,399,253137633,"(25.5614718, 45.6559666)",25.5614718,45.6559666,0.6755623177493785,0.7777777777777777,6.137233699027985e-15,0.7326370067686833,0.010786975984849003,0.010798505254815252,0.865078172511379
400,400,276383106,"(25.564218, 45.6526613)",25.564218,45.6526613,0.4568996308396054,0.5555555555555556,6.311896576068624e-15,0.7426544657889376,0.013672143842748487,0.013716713984978215,0.8255304703966231
401,401,2279687727,"(25.5635828, 45.6568786)",25.5635828,45.6568786,0.5332754908672306,0.5555555555555556,6.190120804363596e-15,0.7362903676388446,0.06042452140172944,0.058144771607086226,0.7415763616609541
402,402,2279687724,"(25.5519508, 45.6543226)",25.5519508,45.6543226,0.15685783947261892,0.1111111111111111,6.2315400274101644e-15,0.7164019869664795,0.0,0.0,0.8132376973750275
403,403,253138026,"(25.5933921, 45.6583335)",25.5933921,45.6583335,0.3364408514093714,0.4444444444444445,9.490256153226647e-14,0.9238568449094782,0.32329978698462014,0.3137575952753431,0.9385680137665083
404,404,2575971570,"(25.5933547, 45.6585241)",25.5933547,45.6585241,0.2288700594716231,0.3333333333333333,5.776141905142649e-14,0.8982890543787599,0.0012934319908234602,0.0013317595249483195,0.834888090613489
405,405,2575971599,"(25.5936553, 45.6584878)",25.5936553,45.6584878,0.3752878966218403,0.4444444444444445,2.5031710333449308e-11,0.9874490703882384,0.43852621414427106,0.4235416822909113,0.9120301100635062
406,406,282058938,"(25.5935687, 45.6575454)",25.5935687,45.6575454,0.3608775718265176,0.5555555555555556,4.331560698455723e-14,0.913276620811534,0.13055364740599493,0.13072320432887144,0.7414801066804547
407,407,253138176,"(25.5932413, 45.6586662)",25.5932413,45.6586662,0.23933964295553073,0.2222222222222222,4.6334852774257405e-14,0.8977153707945563,0.0012659701286445153,0.0013577904737346069,0.7369474060828456
408,408,253138177,"(25.5932327, 45.6587196)",25.5932327,45.6587196,0.43763641186969054,0.2222222222222222,7.81203869850851e-12,0.958295837764628,0.160672998803879,0.15618677090079972,0.7013538646945628
409,409,253138178,"(25.593102, 45.6587893)",25.593102,45.6587893,0.4215751968597341,0.2222222222222222,2.4370562490450846e-12,0.9307489251251445,0.16067673472921024,0.15619054741150426,0.7192675792785658
410,410,253138703,"(25.5927942, 45.6589485)",25.5927942,45.6589485,0.34095483125659515,0.3333333333333333,3.4683779362068104e-12,0.9713009028929455,0.16161735314090614,0.15566853472349712,0.7858455174248173
411,411,253138181,"(25.5929314, 45.6586789)",25.5929314,45.6586789,0.3730563253792766,0.2222222222222222,1.841393949136549e-12,0.9556204167837504,0.052253433722535846,0.05384838944884542,0.737074699187171
412,412,356285149,"(25.5929584, 45.6586197)",25.5929584,45.6586197,0.47578909370514855,0.2222222222222222,8.005775300202914e-13,0.9781408597062572,0.24740537808005683,0.2393263289362793,0.7098512292517288
413,413,253138184,"(25.5931054, 45.6585729)",25.5931054,45.6585729,0.21742559196167316,0.2222222222222222,8.338469304135897e-14,0.9224099463659211,0.003048582411889422,0.003257779984363971,0.8453560075467336
414,414,253138654,"(25.5923933, 45.6592627)",25.5923933,45.6592627,0.42698113170746477,0.5555555555555556,8.693168030823657e-12,0.9749838157773066,0.1715366150733947,0.16672591629815822,0.671632605802041
415,415,253138906,"(25.5930244, 45.6594427)",25.5930244,45.6594427,0.4275782060411383,0.5555555555555556,1.7137885712918787e-11,0.9688729184281172,0.04398574558839822,0.044517538745131785,0.8016645290697995
416,416,293742924,"(25.5914207, 45.6599771)",25.5914207,45.6599771,0.36540368731524214,0.5555555555555556,7.30841050715259e-12,0.9657576285004992,0.1399542242343076,0.13529884324409736,0.6675693508174156
417,417,253138754,"(25.5954321, 45.6596617)",25.5954321,45.6596617,0.26630209343592404,0.3333333333333333,1.8915806497997862e-10,0.9823425270219921,0.4716483954228799,0.48265154436387986,0.7373121088775123
418,418,888807509,"(25.5953392, 45.6599976)",25.5953392,45.6599976,0.26699862864316853,0.2222222222222222,6.361033271142434e-11,0.964291267641707,0.13588232579230947,0.13488340739724727,0.983734737931009
419,419,267056851,"(25.5973832, 45.6578845)",25.5973832,45.6578845,0.4261128843554186,0.5555555555555556,5.923189278642851e-10,0.99079921807451,0.48518428747229736,0.49624420952588044,0.7965695753483243
420,420,293743197,"(25.5938255, 45.6596575)",25.5938255,45.6596575,0.5306277629494167,0.5555555555555556,2.6723821234896522e-11,0.9669623120878333,0.04423696750375776,0.043608241933953656,0.7414705927533077
421,421,293743207,"(25.5921334, 45.6610545)",25.5921334,45.6610545,0.5235092215204601,0.7777777777777777,1.961573631979861e-11,0.9668736300521854,0.03288352691585951,0.031733744081324136,0.7704592131750577
422,422,253138989,"(25.5872364, 45.6582445)",25.5872364,45.6582445,0.4945581910278767,0.4444444444444445,5.418475949451905e-13,0.9527187615785729,0.36676246199867224,0.37642835061195434,0.7438200992520083
423,423,293743236,"(25.585958, 45.6597275)",25.585958,45.6597275,0.4622901216718618,0.6666666666666667,1.540571221576428e-12,0.9648560838328848,0.6762410060536996,0.6694964621250721,0.7496407209926931
424,424,2301772579,"(25.5879569, 45.6578061)",25.5879569,45.6578061,0.5451725837908297,0.4444444444444445,1.9151787055136265e-13,0.9364119235415356,0.03956213416345482,0.040173970545614474,0.7377198180664332
425,425,293743411,"(25.5839129, 45.6626181)",25.5839129,45.6626181,0.3462279602650194,0.5555555555555556,7.293113314051661e-13,0.9548760495258473,0.5766624697012113,0.5741908771373375,0.774684696332174
426,426,258383228,"(25.6106567, 45.6373946)",25.6106567,45.6373946,0.3928915804066565,0.5555555555555556,1.176015238694299e-10,0.7438229359222223,0.006363948346383098,0.0064700620064279055,0.7062602846386843
427,427,253854726,"(25.609382, 45.6358068)",25.609382,45.6358068,0.34870678471969085,0.5555555555555556,8.49315570917305e-11,0.7116963248994158,3.2022217126490873e-06,3.2370091754880214e-06,0.7744509487093074
428,428,253863435,"(25.6383226, 45.6326869)",25.6383226,45.6326869,0.12161828165014432,0.1111111111111111,3.1023371053021253e-09,0.5863720299012207,0.0,0.0,0.8416203372261146
429,429,295994027,"(25.6382391, 45.6326458)",25.6382391,45.6326458,0.36752275391565253,0.5555555555555556,9.962257930332832e-09,0.5972038905348067,0.012186054727486075,0.012318438417319636,0.8242294757909404
430,430,2504869370,"(25.6059643, 45.6528197)",25.6059643,45.6528197,0.29606322510681865,0.3333333333333333,4.650079057975629e-09,0.9504683597940851,0.5560569399948526,0.5525357569390548,0.7253450562999075
431,431,2264772748,"(25.6036377, 45.6505042)",25.6036377,45.6505042,0.21273245468131874,0.2222222222222222,2.2959821768584e-12,0.9325767158792371,0.007240404530151249,0.007867011299493874,0.8436780478191476
432,432,258382252,"(25.6014821, 45.6524397)",25.6014821,45.6524397,0.7412726541497286,0.4444444444444445,4.240840909420802e-12,0.9524175188812203,0.239806629612658,0.24188840296598801,0.7722631323963767
433,433,262167307,"(25.6008766, 45.6493345)",25.6008766,45.6493345,0.5518498457234502,0.2222222222222222,7.745006382115087e-13,0.9427508562332906,0.1772957947145526,0.18107776501488634,0.6936111885610714
434,434,254091978,"(25.5844969, 45.6573126)",25.5844969,45.6573126,0.2420658845474909,0.2222222222222222,6.502327097164302e-15,0.8931067492354483,0.41800215297152044,0.4321282133626717,0.8157078066816851
435,435,3201078625,"(25.5844705, 45.6573525)",25.5844705,45.6573525,0.12754575442661212,0.2222222222222222,6.393636814226751e-15,0.8691261335531764,0.09000124605690224,0.0949168924588286,0.8089186335302586
436,436,254091985,"(25.5816639, 45.656628)",25.5816639,45.656628,0.30745364718981405,0.2222222222222222,1.2970121735949657e-14,0.9157039867975355,0.2766115724661162,0.28139871942709227,0.4667546158999193
437,437,601508746,"(25.5825662, 45.6554247)",25.5825662,45.6554247,0.506956525592042,0.3333333333333333,8.689539900990121e-15,0.8943948147582569,0.28497143012707205,0.28985207897195775,0.654316797069273
438,438,293743112,"(25.5876405, 45.656293)",25.5876405,45.656293,0.3272185942608935,0.4444444444444445,7.505384364498224e-15,0.911783783783785,0.21854392386195318,0.22025999031791693,0.6471751360894229
439,439,254092139,"(25.589269, 45.6568831)",25.589269,45.6568831,0.3422239924472805,0.6666666666666667,9.56647746450587e-15,0.9085777321968775,0.2261301617409107,0.2281908403486589,0.7640262246642748
440,440,293743227,"(25.5914257, 45.6580604)",25.5914257,45.6580604,0.19959262407886585,0.3333333333333333,7.220842837862817e-13,0.9316948583346611,0.20091986503615855,0.1921450846338842,0.624315530229143
441,441,4770370143,"(25.5888289, 45.6571934)",25.5888289,45.6571934,0.26046490880269674,0.3333333333333333,9.096972607556959e-15,0.8880661764086496,0.00972084365066954,0.010145818517530311,0.834179576329299
442,442,254342439,"(25.5873831, 45.6371903)",25.5873831,45.6371903,0.49655403890895145,0.4444444444444445,6.360724330780382e-15,0.7606476237202299,0.19145655918036286,0.1976535336352686,0.7672432319616508
443,443,254342441,"(25.5872569, 45.6371056)",25.5872569,45.6371056,0.3357325161018873,0.3333333333333333,6.317414100244441e-15,0.7436550371739359,0.19056478490869153,0.1967520265798947,0.6264862843637861
444,444,254343958,"(25.5883187, 45.6365494)",25.5883187,45.6365494,0.23607497068781486,0.1111111111111111,6.3253696872417066e-15,0.7431622726631885,0.0,0.0,0.7560880508051299
445,445,923940575,"(25.5868637, 45.6368514)",25.5868637,45.6368514,0.2946897067619062,0.4444444444444445,6.3066385064860764e-15,0.7271040670928942,0.18258018716017468,0.19491337164937234,0.5763745211474658
446,446,2287013291,"(25.5879219, 45.6365184)",25.5879219,45.6365184,0.2946897067619062,0.4444444444444445,6.297357899493394e-15,0.7271040670928942,0.03204521108639909,0.026160193121316573,0.6120132063023984
447,447,254343157,"(25.6249538, 45.6428193)",25.6249538,45.6428193,0.20336766922597987,0.3333333333333333,8.553514799872686e-09,0.811367222072577,0.3225964122760932,0.31494744622877324,0.7942284959083645
448,448,255877398,"(25.6240147, 45.6423254)",25.6240147,45.6423254,0.2908843382169762,0.6666666666666667,2.2412332888334048e-08,0.806414600751151,0.17946622701775847,0.18454281848955528,0.7032667783462551
449,449,2271380474,"(25.6259408, 45.6418955)",25.6259408,45.6418955,0.11110447975971269,0.2222222222222222,2.663642389544472e-09,0.7915265181091952,0.31143935511503973,0.30370859532993977,0.7765739444487068
450,450,254343181,"(25.6200248, 45.6402903)",25.6200248,45.6402903,0.3686993054008084,0.5555555555555556,2.304533741310153e-09,0.7821600005935292,0.09272202982691746,0.0813451999504607,0.6976600108726135
451,451,7984584745,"(25.6197697, 45.6388431)",25.6197697,45.6388431,0.2748623339927267,0.3333333333333333,4.462652459252258e-10,0.7730465771103442,0.011462549574490003,0.012131095106335902,0.6402566791572498
452,452,406404355,"(25.6202141, 45.6403876)",25.6202141,45.6403876,0.39777838441446134,0.5555555555555556,1.785967321599246e-09,0.7897003745318376,0.024554528409420524,0.025206669360989965,0.6625509458319532
453,453,2323958023,"(25.6215451, 45.6388728)",25.6215451,45.6388728,0.34092168335382156,0.5555555555555556,4.371853022766102e-09,0.7749843790201065,0.10527669524408892,0.09385672746371318,0.6530211670413674
454,454,300021757,"(25.5970326, 45.6428968)",25.5970326,45.6428968,0.11504857324754991,0.2222222222222222,2.98387618351044e-14,0.804703421850074,0.17699671500964492,0.1830925896739384,0.7862152778227687
455,455,254344311,"(25.5978566, 45.643151)",25.5978566,45.643151,0.5054295327640588,0.7777777777777777,2.1889909127481395e-13,0.8184598902250643,0.5453492511384761,0.5518542709708821,0.7003712899200076
456,456,2838656896,"(25.5981625, 45.6431541)",25.5981625,45.6431541,0.31655363929197455,0.4444444444444445,8.421033775480994e-14,0.8027243516530376,0.03664290469571403,0.03725276042841723,0.795496274529061
457,457,3428420263,"(25.5980158, 45.6430072)",25.5980158,45.6430072,0.12015479818962235,0.1111111111111111,7.253786938489523e-14,0.7982509275384265,0.0,0.0,0.5938622745076286
458,458,254344602,"(25.5990546, 45.6452447)",25.5990546,45.6452447,0.4567845941842974,0.3333333333333333,1.05028958802881e-14,0.8302423197171241,0.14046700752287297,0.1445874495028707,0.844452319071267
459,459,2264753078,"(25.5993887, 45.6449355)",25.5993887,45.6449355,0.5986723016704105,0.4444444444444445,1.0298219267414904e-14,0.8168871118962954,0.0051381744072240285,0.005186295638352085,0.8928379912287349
460,460,254344606,"(25.5995576, 45.6457741)",25.5995576,45.6457741,0.49966357983630094,0.3333333333333333,7.94622688152212e-15,0.8689398809818181,0.20128972248940996,0.2033415685057249,0.6197887640004826
461,461,262168017,"(25.6011081, 45.6467912)",25.6011081,45.6467912,0.6549181592792278,0.4444444444444445,1.897825319280234e-14,0.8591604390947557,0.23508582798270897,0.23809597602950097,0.9131856613964566
462,462,254344955,"(25.6019399, 45.6464286)",25.6019399,45.6464286,0.3327677002393628,0.3333333333333333,1.1863756128212656e-13,0.829406257621413,0.0428590166737594,0.044122401994559975,0.8166122079935527
463,463,262151752,"(25.601563, 45.6464322)",25.601563,45.6464322,0.3680354412628637,0.3333333333333333,4.526768336163101e-14,0.8460600126798676,0.04578980478792935,0.046793215554717424,0.7896535271390515
464,464,6481631066,"(25.601797, 45.6463247)",25.601797,45.6463247,0.3472600119767311,0.2222222222222222,5.340995464792158e-14,0.8292301157815264,0.024022991523626594,0.024402587055947694,0.5661403137515675
465,465,262150695,"(25.6034471, 45.6469681)",25.6034471,45.6469681,0.3942230776101455,0.4444444444444445,3.5008671120742714e-13,0.8417434488925818,0.05852001529228634,0.06003253812400306,0.9231697662278019
466,466,254344963,"(25.6020814, 45.6440324)",25.6020814,45.6440324,0.47623588939267014,0.4444444444444445,2.428222123465624e-14,0.7865130818182504,0.018976156075351476,0.01917325493102306,0.8865783234040059
467,467,262835479,"(25.6025403, 45.6443781)",25.6025403,45.6443781,0.5499138049274647,0.5555555555555556,1.4783963316894123e-14,0.7891151879879359,0.014614379563561148,0.014938358999884363,0.8584658241202588
468,468,262835125,"(25.6001995, 45.64352)",25.6001995,45.64352,0.40157189976699526,0.4444444444444445,4.374333590925678e-14,0.7881123429195104,0.020577844098325266,0.0208497727925837,0.8123976558750531
469,469,254344970,"(25.6021238, 45.6457043)",25.6021238,45.6457043,0.26859732884620996,0.4444444444444445,1.3647024598411821e-14,0.8036605910916989,0.012413009406138988,0.012631933764273235,0.83366990261884
470,470,254344973,"(25.6020887, 45.6462024)",25.6020887,45.6462024,0.43748711434112736,0.4444444444444445,2.325987947808783e-14,0.8160714009257976,0.026691169373156565,0.027085190972442615,0.6684257516852294
471,471,262871256,"(25.6023171, 45.6449257)",25.6023171,45.6449257,0.3971953570580117,0.5555555555555556,1.2857237046364843e-14,0.796032860659328,0.015560024412011039,0.015903437318787777,0.6843848140054665
472,472,262151751,"(25.6036597, 45.6459828)",25.6036597,45.6459828,0.33822691585442893,0.5555555555555556,1.497820912489699e-14,0.8001836798202668,0.03041357277949617,0.030845555969954187,0.6818310470345611
473,473,254346113,"(25.5880882, 45.6357836)",25.5880882,45.6357836,0.40903165963909416,0.5555555555555556,6.3103182978806635e-15,0.7112737822156262,0.035630164892162884,0.034480824050371506,0.8084945982813934
474,474,1005351090,"(25.586564, 45.6344969)",25.586564,45.6344969,0.47644714955468503,0.5555555555555556,6.31829933043717e-15,0.6960170067802658,0.020884890009897218,0.021111773842532742,0.9345661477286878
475,475,262169602,"(25.5876182, 45.6358373)",25.5876182,45.6358373,0.3872597783439563,0.4444444444444445,6.267728319952582e-15,0.6960813442936836,0.04403076682140415,0.03357769849041058,0.6328480678767306
476,476,262169600,"(25.5892009, 45.6361916)",25.5892009,45.6361916,0.13479415357628896,0.1111111111111111,6.307922028857578e-15,0.6959618698054553,0.0,0.0,0.6542669131473848
477,477,254980870,"(25.6040928, 45.6325351)",25.6040928,45.6325351,0.3492086804098148,0.5555555555555556,9.21256572271047e-12,0.7146149518393259,0.016028973311021218,0.015221078875488576,0.6919070929565097
478,478,254981040,"(25.6043176, 45.6333479)",25.6043176,45.6333479,0.3495789302055072,0.5555555555555556,1.503358399262809e-11,0.7426544657889376,0.01945384345677468,0.0194406004179956,0.6691455834838845
479,479,254981145,"(25.6037139, 45.6324095)",25.6037139,45.6324095,0.3873314576959796,0.5555555555555556,8.363219032423416e-12,0.7267732439903765,0.006754510490724729,0.006600464021893185,0.9468455369183436
480,480,254981185,"(25.6006097, 45.6307071)",25.6006097,45.6307071,0.30203474756466253,0.3333333333333333,9.119398476670348e-12,0.7428062116002473,0.025459682407855722,0.02582027343904449,0.6874560296039869
481,481,2760725898,"(25.6027789, 45.6318928)",25.6027789,45.6318928,0.12682616637750208,0.1111111111111111,2.6087355931763124e-12,0.7107942286947144,0.0,0.0,0.8788740382748239
482,482,254985884,"(25.6162111, 45.6367175)",25.6162111,45.6367175,0.35434614330161274,0.5555555555555556,1.239665646175384e-10,0.7250089401149838,0.10352840943383751,0.11388698010562912,0.996295395696352
483,483,2919968742,"(25.6169057, 45.6364987)",25.6169057,45.6364987,0.35051703888233227,0.5555555555555556,1.0468464729562154e-10,0.7305402914538762,0.05125791703036694,0.056543146199266765,0.8615311571101187
484,484,2919968276,"(25.6176895, 45.6362212)",25.6176895,45.6362212,0.39650418351170097,0.5555555555555556,6.98042837719937e-11,0.7229407246893618,0.052402359728431276,0.05749428739533073,0.9265123326616829
485,485,255523165,"(25.6072885, 45.6560672)",25.6072885,45.6560672,0.5623520758955218,0.5555555555555556,5.016101148431108e-09,0.9273675691842164,0.052606938213775524,0.05100062500690194,0.8473011702979123
486,486,255678697,"(25.6076452, 45.655236)",25.6076452,45.655236,0.24792261849594793,0.3333333333333333,3.4476617050405783e-09,0.9215391473850759,0.006021680996443944,0.007687638280634555,0.45000232257920614
487,487,255523166,"(25.6066651, 45.6562436)",25.6066651,45.6562436,0.40794850343145767,0.4444444444444445,2.5620059372785047e-09,0.9316289920644767,0.048920114649273296,0.04730071789951135,0.7799988648448664
488,488,506471717,"(25.6059829, 45.6563859)",25.6059829,45.6563859,0.4494288267801052,0.5555555555555556,3.2110435276272737e-09,0.939440924604131,0.05189312583538626,0.05071144165008554,0.6223124094298131
489,489,255523212,"(25.6071437, 45.657099)",25.6071437,45.657099,0.42839221857355303,0.3333333333333333,1.523364846214628e-08,0.9224099463659211,0.023639046903097895,0.022621632094968404,0.648226945129611
490,490,6390288475,"(25.6099684, 45.6557741)",25.6099684,45.6557741,0.3370815832844245,0.5555555555555556,1.9442561642822634e-08,0.9054174753946304,0.02459816200544894,0.024828950618666502,0.7378476099860144
