,matrices_json,weather_json,traffic_json,timestamp,fetched_coordinates,distance_value,duration_in_traffic_numeric,duration_value,intraffic_speed,average_speed
0,"[{""destination_addresses"": [""Strada Vidin nr 30, Bra\u0219ov, Romania"", ""Strada Rahovei 35, Bra\u0219ov, Romania"", ""Strada Suceava 1, Bra\u0219ov, Romania"", ""Strada Mir\u0103sl\u0103u 48, Bra\u0219ov, Romania"", ""Strada Morii 56, Bra\u0219ov, Romania"", ""Strada Mihai Viteazul 93b, Bra\u0219ov 500183, Romania"", ""Stadionul Tineretului, Strada Mihai Viteazul, Bra\u0219ov, Romania"", ""Stadionul Tineretului, Bra\u0219ov, Romania"", ""Stadionul Tineretului, Bra\u0219ov, Romania"", ""Stadionul Tineretului, Str. Stadionului, Bra\u0219ov, Romania""], ""origin_addresses"": [""Bulevardul Grivi\u021bei 14, Bra\u0219ov, Romania"", ""Strada Vidin nr 30, Bra\u0219ov, Romania"", ""Strada Rahovei 35, Bra\u0219ov, Romania"", ""Strada Suceava 1, Bra\u0219ov, Romania"", ""Strada Mir\u0103sl\u0103u 48, Bra\u0219ov, Romania"", ""Strada Morii 56, Bra\u0219ov, Romania"", ""Strada Mihai Viteazul 93b, Bra\u0219ov 500183, Romania"", ""Stadionul Tineretului, Strada Mihai Viteazul, Bra\u0219ov, Romania"", ""Stadionul Tineretului, Bra\u0219ov, Romania"", ""Stadionul Tineretului, Bra\u0219ov, Romania""], ""rows"": [{""elements"": [{""distance"": {""text"": ""63 m"", ""value"": 63}, ""duration"": {""text"": ""1 min"", ""value"": 9}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 8}, ""status"": ""OK""}, {""distance"": {""text"": ""0.1 km"", ""value"": 128}, ""duration"": {""text"": ""1 min"", ""value"": 18}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 18}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 194}, ""duration"": {""text"": ""1 min"", ""value"": 29}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 29}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 334}, ""duration"": {""text"": ""1 min"", ""value"": 51}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 50}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 394}, ""duration"": {""text"": ""1 min"", ""value"": 60}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 60}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 595}, ""duration"": {""text"": ""1 min"", ""value"": 77}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 75}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 881}, ""duration"": {""text"": ""2 mins"", ""value"": 107}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 105}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 899}, ""duration"": {""text"": ""2 mins"", ""value"": 111}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 113}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 906}, ""duration"": {""text"": ""2 mins"", ""value"": 112}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 114}, ""status"": ""OK""}, {""distance"": {""text"": ""1.0 km"", ""value"": 951}, ""duration"": {""text"": ""2 mins"", ""value"": 120}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 139}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""65 m"", ""value"": 65}, ""duration"": {""text"": ""1 min"", ""value"": 9}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 9}, ""status"": ""OK""}, {""distance"": {""text"": ""0.1 km"", ""value"": 131}, ""duration"": {""text"": ""1 min"", ""value"": 20}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 20}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 272}, ""duration"": {""text"": ""1 min"", ""value"": 42}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 41}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 331}, ""duration"": {""text"": ""1 min"", ""value"": 51}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 51}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 533}, ""duration"": {""text"": ""1 min"", ""value"": 68}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 66}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 818}, ""duration"": {""text"": ""2 mins"", ""value"": 98}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 97}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 837}, ""duration"": {""text"": ""2 mins"", ""value"": 102}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 104}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 843}, ""duration"": {""text"": ""2 mins"", ""value"": 102}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 105}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 888}, ""duration"": {""text"": ""2 mins"", ""value"": 111}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 115}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""65 m"", ""value"": 65}, ""duration"": {""text"": ""1 min"", ""value"": 10}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 10}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""66 m"", ""value"": 66}, ""duration"": {""text"": ""1 min"", ""value"": 10}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 9}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 207}, ""duration"": {""text"": ""1 min"", ""value"": 31}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 31}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 266}, ""duration"": {""text"": ""1 min"", ""value"": 40}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 39}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 468}, ""duration"": {""text"": ""1 min"", ""value"": 57}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 55}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 753}, ""duration"": {""text"": ""1 min"", ""value"": 87}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 86}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 772}, ""duration"": {""text"": ""2 mins"", ""value"": 91}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 94}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 778}, ""duration"": {""text"": ""2 mins"", ""value"": 92}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 90}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 823}, ""duration"": {""text"": ""2 mins"", ""value"": 100}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 103}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""0.1 km"", ""value"": 131}, ""duration"": {""text"": ""1 min"", ""value"": 20}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 20}, ""status"": ""OK""}, {""distance"": {""text"": ""66 m"", ""value"": 66}, ""duration"": {""text"": ""1 min"", ""value"": 9}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 9}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""0.1 km"", ""value"": 141}, ""duration"": {""text"": ""1 min"", ""value"": 20}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 20}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 200}, ""duration"": {""text"": ""1 min"", ""value"": 30}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 29}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 402}, ""duration"": {""text"": ""1 min"", ""value"": 47}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 44}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 687}, ""duration"": {""text"": ""1 min"", ""value"": 76}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 76}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 706}, ""duration"": {""text"": ""1 min"", ""value"": 80}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 82}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 712}, ""duration"": {""text"": ""1 min"", ""value"": 81}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 83}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 757}, ""duration"": {""text"": ""1 min"", ""value"": 89}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 92}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""0.3 km"", ""value"": 272}, ""duration"": {""text"": ""1 min"", ""value"": 41}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 41}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 207}, ""duration"": {""text"": ""1 min"", ""value"": 30}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 30}, ""status"": ""OK""}, {""distance"": {""text"": ""0.1 km"", ""value"": 141}, ""duration"": {""text"": ""1 min"", ""value"": 20}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 20}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""59 m"", ""value"": 59}, ""duration"": {""text"": ""1 min"", ""value"": 6}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 6}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 261}, ""duration"": {""text"": ""1 min"", ""value"": 23}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 21}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 547}, ""duration"": {""text"": ""1 min"", ""value"": 53}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 51}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 565}, ""duration"": {""text"": ""1 min"", ""value"": 57}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 59}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 571}, ""duration"": {""text"": ""1 min"", ""value"": 58}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 60}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 617}, ""duration"": {""text"": ""1 min"", ""value"": 66}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 69}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""0.3 km"", ""value"": 331}, ""duration"": {""text"": ""1 min"", ""value"": 48}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 48}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 266}, ""duration"": {""text"": ""1 min"", ""value"": 37}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 37}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 200}, ""duration"": {""text"": ""1 min"", ""value"": 27}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 27}, ""status"": ""OK""}, {""distance"": {""text"": ""59 m"", ""value"": 59}, ""duration"": {""text"": ""1 min"", ""value"": 5}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 5}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 202}, ""duration"": {""text"": ""1 min"", ""value"": 17}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 15}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 487}, ""duration"": {""text"": ""1 min"", ""value"": 47}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 45}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 506}, ""duration"": {""text"": ""1 min"", ""value"": 51}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 49}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 512}, ""duration"": {""text"": ""1 min"", ""value"": 52}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 54}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 557}, ""duration"": {""text"": ""1 min"", ""value"": 60}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 64}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""0.5 km"", ""value"": 533}, ""duration"": {""text"": ""1 min"", ""value"": 64}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 64}, ""status"": ""OK""}, {""distance"": {""text"": ""0.5 km"", ""value"": 468}, ""duration"": {""text"": ""1 min"", ""value"": 54}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 53}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 402}, ""duration"": {""text"": ""1 min"", ""value"": 43}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 43}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 261}, ""duration"": {""text"": ""1 min"", ""value"": 21}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 21}, ""status"": ""OK""}, {""distance"": {""text"": ""0.2 km"", ""value"": 202}, ""duration"": {""text"": ""1 min"", ""value"": 16}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 16}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 286}, ""duration"": {""text"": ""1 min"", ""value"": 29}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 30}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 304}, ""duration"": {""text"": ""1 min"", ""value"": 34}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 37}, ""status"": ""OK""}, {""distance"": {""text"": ""0.3 km"", ""value"": 310}, ""duration"": {""text"": ""1 min"", ""value"": 34}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 39}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 356}, ""duration"": {""text"": ""1 min"", ""value"": 42}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 47}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""1.1 km"", ""value"": 1138}, ""duration"": {""text"": ""2 mins"", ""value"": 98}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 101}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 908}, ""duration"": {""text"": ""2 mins"", ""value"": 115}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 118}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 842}, ""duration"": {""text"": ""2 mins"", ""value"": 104}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 111}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 702}, ""duration"": {""text"": ""1 min"", ""value"": 82}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 89}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 642}, ""duration"": {""text"": ""1 min"", ""value"": 77}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 83}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 441}, ""duration"": {""text"": ""1 min"", ""value"": 61}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 67}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 3}, ""status"": ""OK""}, {""distance"": {""text"": ""19 m"", ""value"": 19}, ""duration"": {""text"": ""1 min"", ""value"": 4}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 7}, ""status"": ""OK""}, {""distance"": {""text"": ""25 m"", ""value"": 25}, ""duration"": {""text"": ""1 min"", ""value"": 5}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 8}, ""status"": ""OK""}, {""distance"": {""text"": ""70 m"", ""value"": 70}, ""duration"": {""text"": ""1 min"", ""value"": 13}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 17}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""1.1 km"", ""value"": 1120}, ""duration"": {""text"": ""2 mins"", ""value"": 94}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 94}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 890}, ""duration"": {""text"": ""2 mins"", ""value"": 110}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 113}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 824}, ""duration"": {""text"": ""2 mins"", ""value"": 100}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 103}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 683}, ""duration"": {""text"": ""1 min"", ""value"": 78}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 81}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 624}, ""duration"": {""text"": ""1 min"", ""value"": 73}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 76}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 422}, ""duration"": {""text"": ""1 min"", ""value"": 57}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 60}, ""status"": ""OK""}, {""distance"": {""text"": ""1.6 km"", ""value"": 1602}, ""duration"": {""text"": ""3 mins"", ""value"": 163}, ""duration_in_traffic"": {""text"": ""3 mins"", ""value"": 180}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 1}, ""status"": ""OK""}, {""distance"": {""text"": ""6 m"", ""value"": 6}, ""duration"": {""text"": ""1 min"", ""value"": 1}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""51 m"", ""value"": 51}, ""duration"": {""text"": ""1 min"", ""value"": 9}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 10}, ""status"": ""OK""}]}, {""elements"": [{""distance"": {""text"": ""1.1 km"", ""value"": 1113}, ""duration"": {""text"": ""2 mins"", ""value"": 93}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 93}, ""status"": ""OK""}, {""distance"": {""text"": ""0.9 km"", ""value"": 883}, ""duration"": {""text"": ""2 mins"", ""value"": 109}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 112}, ""status"": ""OK""}, {""distance"": {""text"": ""0.8 km"", ""value"": 817}, ""duration"": {""text"": ""2 mins"", ""value"": 99}, ""duration_in_traffic"": {""text"": ""2 mins"", ""value"": 102}, ""status"": ""OK""}, {""distance"": {""text"": ""0.7 km"", ""value"": 677}, ""duration"": {""text"": ""1 min"", ""value"": 77}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 80}, ""status"": ""OK""}, {""distance"": {""text"": ""0.6 km"", ""value"": 617}, ""duration"": {""text"": ""1 min"", ""value"": 72}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 75}, ""status"": ""OK""}, {""distance"": {""text"": ""0.4 km"", ""value"": 416}, ""duration"": {""text"": ""1 min"", ""value"": 56}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 59}, ""status"": ""OK""}, {""distance"": {""text"": ""1.6 km"", ""value"": 1596}, ""duration"": {""text"": ""3 mins"", ""value"": 162}, ""duration_in_traffic"": {""text"": ""3 mins"", ""value"": 178}, ""status"": ""OK""}, {""distance"": {""text"": ""0.1 km"", ""value"": 129}, ""duration"": {""text"": ""1 min"", ""value"": 30}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 33}, ""status"": ""OK""}, {""distance"": {""text"": ""1 m"", ""value"": 0}, ""duration"": {""text"": ""1 min"", ""value"": 0}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 0}, ""status"": ""OK""}, {""distance"": {""text"": ""45 m"", ""value"": 45}, ""duration"": {""text"": ""1 min"", ""value"": 8}, ""duration_in_traffic"": {""text"": ""1 min"", ""value"": 8}, ""status"": ""OK""}]}], ""status"": ""OK""}]","{""coord"": {""lon"": 25.6061, ""lat"": 45.6486}, ""weather"": [{""id"": 803, ""main"": ""Clouds"", ""description"": ""broken clouds"", ""icon"": ""04d""}], ""base"": ""stations"", ""main"": {""temp"": 14.76, ""feels_like"": 14.54, ""temp_min"": 10.83, ""temp_max"": 15.39, ""pressure"": 1011, ""humidity"": 86}, ""visibility"": 10000, ""wind"": {""speed"": 1.34, ""deg"": 0}, ""clouds"": {""all"": 56}, ""dt"": 1716180978, ""sys"": {""type"": 2, ""id"": 38347, ""country"": ""RO"", ""sunrise"": 1716172865, ""sunset"": 1716227247}, ""timezone"": 10800, ""id"": 683844, ""name"": ""Brasov"", ""cod"": 200}","{""tm"": {""@id"": ""1716181000"", ""poi"": [{""id"": ""a73c6947fc3a7e326af025f9d6a9096e"", ""p"": {""x"": 25.588445, ""y"": 45.6616364}, ""op"": {""x"": 25.588447, ""y"": 45.6616353}, ""ic"": 6, ""ty"": 3, ""cs"": 0, ""d"": ""stationary traffic"", ""sd"": ""2024-05-20T04:54:00Z"", ""ed"": ""2024-05-20T05:16:00Z"", ""f"": ""Strada Mihai Viteazul"", ""t"": ""Strada Dumbrava Ro\u0219ie"", ""l"": 153, ""dl"": 92}]}}",2024-05-20 07:57:14.128397,"[(45.66248276498931, 25.593124596030304), (45.66229005775092, 25.592357876573), (45.6620844, 25.591581200000004), (45.66186802527447, 25.590771335796795), (45.66141121441781, 25.589118316604534), (45.661655781646864, 25.588419082921437), (45.66276712798046, 25.58645365960083), (45.664526570732214, 25.58378883364273), (45.66467946624727, 25.58375855207661), (45.664728200000006, 25.5838018), (45.6649927863685, 25.583515316829594)]",952,112,113,30.6,30.329203539823013
